Country	Sector	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
Romania	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	1112.90	937.40	1013.20	1111.20	1283.30	1721.20	2313.80	3026.60	3260.20	3345.10	3542.80	4413.70	3996.40	3535.20	4102.40	5078.10	4987.10	5840.70	6695.60	7220.20	5698.00	6216.60	7338.70	9110.80	10907.00
Romania	Construction	2119.00	2571.60	3004.80	3226.10	3853.50	5561.40	7746.50	12224.80	16644.20	13379.90	10240.20	9123.60	10517.00	9820.70	9597.40	9492.70	10100.30	10105.70	12277.20	14204.30	14305.80	15517.80	19139.70	24622.10	26482.00
Romania	Financial and insurance activities	1645.70	1589.00	1257.10	1006.30	1385.00	1631.20	1781.70	2425.20	3065.00	2528.70	2959.40	3567.20	3724.80	5315.60	4917.30	4877.20	5497.00	4617.30	5006.30	5110.80	6565.60	6807.90	8176.30	8951.70	9993.40
Romania	Industry (except construction)	10166.40	12026.60	13224.00	13153.40	15375.40	20000.90	24313.50	31530.20	37263.30	32229.10	38910.10	46578.40	37443.40	36022.60	39429.80	39895.20	40352.20	44160.90	47339.40	47894.50	44251.20	47663.40	57880.50	61943.20	62068.60
Romania	Information and communication	1988.40	2101.40	2177.00	2248.50	2585.80	3167.90	3998.20	5846.20	6355.70	5088.00	5190.30	5494.80	5948.60	7340.60	7323.30	8081.30	8691.70	10334.50	10997.00	12755.10	13974.60	15489.90	19490.20	22534.00	24388.20
Romania	Professional, scientific and technical activities; administrative and support service activities	990.70	1020.20	1436.40	1613.30	1740.20	2378.20	3542.90	4791.00	5877.50	5470.50	6126.70	7069.30	6941.40	9064.70	9362.90	11316.10	11533.80	14137.10	14863.70	17331.70	16162.10	17165.70	21759.60	27660.00	30958.10
Romania	Public administration, defence, education, human health and social work activities	3815.20	4005.50	4602.50	4719.20	5766.40	8231.10	9685.00	11232.80	13638.10	11150.00	14656.00	13604.60	14022.20	15208.80	17316.00	15732.80	18899.20	22948.20	27337.90	31271.30	32305.20	31724.40	34232.00	39172.90	45713.20
Romania	Real estate activities	2974.60	3155.70	3734.70	3492.30	3981.70	5975.20	6870.30	10641.50	9733.70	10008.90	11116.10	11229.80	11492.30	11590.90	12424.70	13739.50	14016.20	15410.00	15829.70	17850.10	17114.30	18644.00	21050.00	23447.80	25649.10
Romania	Total - all NACE activities	36656.50	40955.70	43982.80	45599.20	54181.40	70256.20	86573.00	113758.60	131496.40	113851.40	114808.60	122591.00	123151.90	125977.20	133119.60	140803.80	149958.40	168623.90	186523.90	203517.60	200437.60	218993.90	258682.90	296141.60	321170.00
Romania	Wholesale and retail trade, transport, accommodation and food service activities	7437.40	7612.30	8009.80	8939.60	10535.80	14866.10	18718.00	25018.60	26420.70	22992.60	15424.30	13265.80	22740.20	20202.70	21197.00	25496.60	28691.70	32795.50	36908.30	40216.40	41074.50	48606.60	58872.60	66122.40	73416.60
Serbia	Agriculture, forestry and fishing	4454.30	1955.40	1619.00	1466.60	1644.40	1403.10	1654.00	1806.30	2359.40	2023.70	2008.70	2340.20	2119.80	2392.50	2264.30	2086.50	2177.90	2065.00	2327.00	2292.10	2477.60	2883.70	3389.90	2847.70	2591.40
Serbia	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	691.30	309.80	375.30	413.90	417.40	522.20	693.30	882.20	996.50	1013.90	896.70	1006.30	925.40	976.70	988.80	1040.60	1051.00	1087.90	1178.50	1252.90	1193.90	1401.70	1661.10	1918.40	2213.30
Serbia	Construction	737.60	306.50	544.60	642.60	711.80	760.30	970.30	1284.40	1433.00	1087.20	994.50	1244.00	1179.30	1017.80	1053.00	1245.30	1331.20	1500.10	1773.30	2430.30	2320.20	2915.80	3035.30	3761.00	4097.70
Serbia	Financial and insurance activities	396.60	167.90	228.90	276.10	305.90	369.90	529.80	698.20	863.70	892.40	882.40	983.50	939.20	968.60	954.70	1001.30	1018.50	1046.50	1212.80	1368.90	1458.80	1587.50	1862.20	3024.10	3155.00
Serbia	Industry (except construction)	9991.30	4710.50	5342.90	5353.70	5679.40	5812.80	6768.10	7994.90	8816.90	7205.50	7315.10	8568.90	8297.20	9710.90	8723.50	8588.70	8841.30	9431.00	9809.50	9862.60	9623.40	10722.90	12978.40	14268.90	15048.20
Serbia	Information and communication	500.40	247.80	378.20	522.60	576.00	668.10	850.50	1126.80	1338.30	1433.20	1302.40	1495.20	1484.50	1705.30	1836.60	1865.10	1942.40	2196.40	2429.90	2726.80	3097.90	3496.00	4465.50	6131.90	7006.30
Serbia	Professional, scientific and technical activities; administrative and support service activities	1079.80	485.00	636.00	757.20	771.50	1093.10	1373.30	1729.10	2085.60	2149.60	2005.00	2245.10	2150.20	2392.90	2452.30	2520.10	2569.30	2828.90	3102.10	3372.20	3463.40	3862.10	4437.70	5809.20	6626.10
Serbia	Public administration, defence, education, human health and social work activities	4056.10	2288.30	3261.40	3832.00	3548.70	3216.40	3685.90	4968.40	5576.40	4850.50	4748.50	5277.20	5054.10	5306.30	5125.80	4549.60	4493.80	4798.10	5389.80	5950.30	6457.10	7087.10	7902.10	8973.70	10174.60
Serbia	Real estate activities	2993.00	1630.70	1890.90	2407.20	2373.40	2820.20	2734.70	2847.20	2943.70	3120.80	2934.40	2956.40	2884.60	2913.90	2984.90	3027.10	2967.80	3095.50	3277.90	3483.70	3671.20	4080.30	4389.20	5412.20	5960.50
Serbia	Total - all NACE activities	27937.00	13382.30	15871.70	17379.10	17822.30	18924.50	22107.30	27370.00	31103.50	28466.80	27606.30	31298.00	29787.50	32375.30	31315.40	31287.50	31893.40	34176.80	37360.60	40160.50	41114.80	46869.90	53868.50	64179.30	69926.40
Serbia	Wholesale and retail trade, transport, accommodation and food service activities	3036.40	1280.40	1594.60	1707.30	1793.80	2258.50	2847.40	4032.60	4690.00	4689.90	4518.60	5181.40	4753.30	4990.40	4931.40	5363.20	5500.20	6127.30	6859.80	7420.80	7351.20	8832.70	9747.00	12032.30	13053.40
Slovakia	Agriculture, forestry and fishing	354.90	473.90	502.10	499.90	521.60	577.30	771.20	1202.90	1559.50	1223.10	1029.90	1284.80	1323.10	1548.30	2002.00	1644.50	1683.60	1570.20	1813.90	1528.80	1631.00	1909.40	2123.90	2631.70	2657.50
Slovakia	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	462.60	527.40	608.20	607.40	648.00	888.30	1034.90	1418.90	1316.50	1876.30	2146.60	2276.00	2515.50	2542.40	2667.30	3114.90	3091.20	3114.00	3346.80	3298.30	2323.60	3089.90	2504.80	2717.80	2948.50
Slovakia	Construction	1196.00	1270.60	1567.00	1696.60	2017.40	2381.50	3141.90	4003.80	5690.50	5791.70	5676.30	5532.90	5917.30	5144.20	5437.60	5869.00	5860.30	6423.20	6661.30	6233.20	6595.40	7956.50	8414.00	9687.10	10300.50
Slovakia	Financial and insurance activities	572.60	544.20	1008.10	1070.60	1175.80	1375.00	1423.80	1561.40	1731.60	1979.90	2072.20	2262.80	2260.00	2336.90	2471.70	2498.90	2284.20	2073.80	2426.00	2640.70	2554.40	2917.30	2680.70	3147.70	3773.50
Slovakia	Industry (except construction)	5405.00	5872.20	6143.70	7513.40	9121.20	10197.30	12462.10	14819.10	16055.90	12968.30	14911.90	15905.50	16253.40	15723.20	17450.60	18189.20	17541.00	17431.00	19151.30	21324.30	20321.50	19989.60	20786.00	26403.90	27065.40
Slovakia	Information and communication	787.30	926.50	1001.20	1148.70	1333.30	1540.50	1819.60	2335.50	2723.80	3039.30	3279.80	3253.00	3686.60	3468.40	3362.80	3577.00	3933.60	4093.00	4105.40	4240.20	4199.00	4652.40	5168.20	5809.60	6165.10
Slovakia	Professional, scientific and technical activities; administrative and support service activities	1504.30	1475.00	1767.20	1884.20	2198.20	2586.30	3169.90	4070.80	5156.70	5349.50	5780.30	5700.80	6096.30	6444.00	6910.30	7812.50	8069.60	8539.70	9051.70	7775.70	7441.60	8630.10	9400.90	10726.00	11370.00
Slovakia	Public administration, defence, education, human health and social work activities	3286.50	3482.70	3838.90	4274.80	4484.80	4848.40	5620.90	6695.40	7686.00	8628.80	8999.80	8764.50	9222.80	9597.20	9303.90	9664.00	10894.40	11478.10	12140.10	13322.20	14114.20	15344.90	16183.30	18113.40	19470.90
Slovakia	Real estate activities	2052.70	2330.40	2574.90	2616.60	3168.80	2997.70	3570.30	4549.80	5845.10	6181.90	6243.30	6208.30	6620.40	8145.20	6108.00	6334.20	7302.20	7615.00	8090.00	8147.20	8833.10	10034.50	11417.40	11746.00	12292.90
Slovakia	Total - all NACE activities	19756.30	21343.90	23517.10	26585.40	30660.80	34663.30	40821.20	50472.10	59534.70	57953.20	62293.10	64503.50	67018.90	67552.60	69149.60	72394.90	73592.10	76152.40	80918.50	84543.60	84655.00	91143.30	98176.80	113130.10	118553.50
Slovakia	Wholesale and retail trade, transport, accommodation and food service activities	4134.50	4440.90	4505.70	5273.20	5991.70	7270.90	7806.50	9814.30	11769.30	10914.40	12152.90	13314.90	13123.60	12602.90	13435.40	13690.90	12932.10	13814.40	14132.10	16032.90	16641.20	16618.80	19497.70	22147.00	22509.10
Slovenia	Agriculture, forestry and fishing	652.40	626.50	714.30	576.30	660.20	700.90	654.80	710.20	663.80	631.10	655.90	750.70	656.20	659.80	678.80	759.70	740.80	721.70	905.30	852.60	886.80	786.50	924.20	981.20	1036.40
Slovenia	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	621.50	637.60	627.70	642.30	692.10	748.20	769.80	806.30	860.80	865.40	867.40	882.60	855.40	848.50	839.60	836.80	894.30	930.20	971.80	1045.20	879.10	966.50	1181.00	1273.40	1370.00
Slovenia	Construction	1229.80	1236.00	1261.30	1380.80	1452.10	1636.30	1926.30	2416.60	2721.70	2434.10	1976.00	1855.50	1780.00	1612.60	1807.40	1756.30	1759.90	1945.80	2227.90	2475.90	2451.50	2770.50	3378.00	3947.10	3975.50
Slovenia	Financial and insurance activities	899.10	869.50	929.90	1041.60	1087.10	1151.50	1336.60	1419.00	1589.20	1660.60	1687.20	1637.10	1336.40	1241.30	1287.60	1347.80	1324.40	1394.10	1501.00	1573.30	1594.40	1928.80	2087.30	2809.90	3189.50
Slovenia	Industry (except construction)	5384.90	5807.10	6152.80	6496.90	6865.60	6983.50	7499.30	8273.50	8508.50	7377.20	7524.00	7909.70	7948.10	8167.70	8544.10	8878.50	9283.70	10002.60	10534.30	11275.80	11076.90	11877.00	12543.90	15002.10	15620.60
Slovenia	Information and communication	712.30	787.60	775.70	839.00	904.50	1004.00	1097.70	1217.30	1316.90	1222.50	1276.40	1301.40	1328.70	1297.80	1365.50	1328.00	1356.20	1453.90	1509.50	1721.20	1795.90	2021.20	2209.20	2482.80	2650.40
Slovenia	Professional, scientific and technical activities; administrative and support service activities	1363.50	1487.00	1786.50	1940.90	2077.70	2101.30	2319.70	2670.30	2976.60	2838.80	2956.50	2990.10	2928.60	2953.30	3165.90	3285.60	3390.10	3718.30	4013.20	4191.00	3898.40	4434.70	5086.40	5610.80	5904.10
Slovenia	Public administration, defence, education, human health and social work activities	3120.30	3428.10	3630.10	3858.30	4050.20	4279.80	4483.80	4712.10	5174.30	5463.30	5631.10	5694.70	5620.60	5437.50	5388.10	5462.40	5807.40	6091.40	6425.30	6903.30	7542.90	8383.10	8555.00	9431.50	10041.10
Slovenia	Real estate activities	1513.30	1546.50	1607.20	1647.30	1764.20	1887.90	2023.50	2213.50	2443.60	2437.60	2458.60	2473.50	2468.10	2498.50	2524.90	2600.80	2679.30	2766.00	2900.00	3016.40	3058.40	3268.90	3783.70	4098.80	4233.10
Slovenia	Total - all NACE activities	18955.40	20168.60	21516.80	22731.40	24089.10	25379.40	27489.70	30604.40	33037.70	31274.40	31296.90	31911.20	31113.80	30975.30	32050.30	33058.50	34438.50	36789.80	39355.40	41821.10	41139.20	45539.50	49934.20	56995.10	59694.20
Slovenia	Wholesale and retail trade, transport, accommodation and food service activities	3458.40	3742.70	4031.40	4308.00	4535.50	4886.00	5378.20	6165.50	6782.30	6343.80	6263.80	6415.90	6191.70	6258.30	6448.50	6802.70	7202.40	7765.70	8367.10	8766.60	7954.90	9102.20	10185.70	11357.60	11673.50
Spain	Agriculture, forestry and fishing	24247.00	25755.00	26107.00	27458.00	26815.00	25601.00	24127.00	26881.00	26183.00	24138.00	26039.00	25248.00	24840.00	26764.00	26254.00	29605.00	31614.00	32801.00	32747.00	31591.00	31445.00	34201.00	31725.00	37454.00	40412.00
Spain	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	23481.00	25215.00	27002.00	28833.00	30944.00	33932.00	36171.00	38721.00	42001.00	43293.00	44919.00	45741.00	44894.00	44355.00	44774.00	48220.00	49475.00	52515.00	53892.00	54600.00	43574.00	44733.00	52170.00	58109.00	61203.00
Spain	Construction	59618.00	67550.00	75008.00	81851.00	88836.00	100903.00	111572.00	116462.00	118569.00	110029.00	89685.00	75556.00	64407.00	55533.00	55390.00	58924.00	61744.00	64233.00	67144.00	73774.00	63700.00	65544.00	73136.00	80805.00	84606.00
Spain	Financial and insurance activities	25383.00	29787.00	31761.00	32816.00	35212.00	37445.00	41527.00	47932.00	52201.00	55356.00	41244.00	38944.00	40135.00	33670.00	36682.00	37138.00	39036.00	40551.00	44539.00	43851.00	45965.00	46505.00	53231.00	73880.00	80178.00
Spain	Industry (except construction)	121835.00	128638.00	133154.00	138200.00	143100.00	150913.00	158752.00	166575.00	172743.00	155881.00	157907.00	158350.00	151066.00	149884.00	151045.00	157662.00	160533.00	168657.00	172142.00	176691.00	163491.00	185462.00	214377.00	220604.00	225799.00
Spain	Information and communication	26074.00	28567.00	31371.00	33128.00	34498.00	36299.00	37893.00	39890.00	41022.00	41188.00	39693.00	38594.00	37527.00	36647.00	35981.00	36794.00	37624.00	39885.00	40648.00	42675.00	40487.00	43558.00	49327.00	53125.00	55512.00
Spain	Professional, scientific and technical activities; administrative and support service activities	37514.00	41637.00	44524.00	48424.00	51130.00	56295.00	64044.00	71623.00	77071.00	75831.00	74231.00	76553.00	73550.00	73483.00	77321.00	84287.00	87088.00	91586.00	96643.00	103662.00	92513.00	101823.00	114983.00	122363.00	127983.00
Spain	Public administration, defence, education, human health and social work activities	93605.00	100032.00	106687.00	115532.00	124378.00	133599.00	144053.00	156599.00	171956.00	181662.00	183087.00	183072.00	175163.00	175537.00	174734.00	179838.00	184134.00	188676.00	194134.00	202872.00	204632.00	210316.00	221500.00	237806.00	251579.00
Spain	Real estate activities	36664.00	39986.00	46126.00	52404.00	60041.00	69288.00	79190.00	92356.00	98859.00	97197.00	109377.00	115567.00	118011.00	122453.00	121851.00	119749.00	121874.00	124735.00	129739.00	133936.00	134806.00	138045.00	145610.00	156731.00	173237.00
Spain	Total - all NACE activities	588595.00	638972.00	683365.00	728182.00	775872.00	833031.00	898262.00	970997.00	1025304.00	1005567.00	989756.00	984997.00	953037.00	937641.00	946493.00	987936.00	1019400.00	1061122.00	1097845.00	1137968.00	1030964.00	1118595.00	1252481.00	1367656.00	1449891.00
Spain	Wholesale and retail trade, transport, accommodation and food service activities	140174.00	151805.00	161625.00	169536.00	180918.00	188756.00	200933.00	213958.00	224699.00	220992.00	223574.00	227372.00	223444.00	219315.00	222461.00	235719.00	246278.00	257483.00	266217.00	274316.00	210351.00	248408.00	296422.00	326779.00	349382.00
Sweden	Agriculture, forestry and fishing	5090.60	4849.20	4978.90	5067.40	5205.20	3659.00	4178.20	5151.90	4443.30	3566.50	5070.40	5791.90	5359.70	5412.40	5452.40	5894.50	5943.70	6272.70	5822.30	5961.60	5719.20	6190.80	6778.40	6862.50	8209.80
Sweden	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	6598.50	6452.40	6954.40	7312.80	7698.10	7960.60	8556.00	8945.70	8911.90	8079.70	9412.00	10442.30	11120.40	11718.20	11450.80	11689.50	12013.30	12407.10	12043.30	12414.00	11755.70	12969.40	13727.20	13978.90	15171.40
Sweden	Construction	10372.80	10575.10	11450.70	12113.50	13392.00	13519.20	15519.60	17558.00	16671.30	15588.50	18079.90	20610.10	22058.80	22311.00	22676.40	24630.40	25840.60	27215.90	27098.50	27493.60	28247.50	31335.70	32643.30	30856.30	31093.90
Sweden	Financial and insurance activities	11180.40	10364.00	9943.20	10568.00	12135.80	12562.00	11556.00	12092.30	11901.90	12612.60	13394.70	15278.10	16820.90	17833.00	18044.30	19077.00	18102.20	17011.60	16008.50	15685.70	18123.20	20459.00	21026.30	21481.50	21159.00
Sweden	Industry (except construction)	63782.90	58924.40	60890.20	61592.10	63253.00	63999.30	68167.30	72046.80	68504.60	54327.20	70766.70	76766.50	76808.40	74378.80	71458.60	76124.90	76249.70	78121.80	76638.60	78614.30	76067.90	89217.20	97364.80	90025.50	90293.60
Sweden	Information and communication	14316.30	14524.00	14925.80	15607.30	18349.50	18644.60	19909.20	20467.90	20132.60	18274.10	21792.40	24084.50	25143.70	26680.60	26759.50	29744.80	28275.60	25949.00	28061.30	31357.20	33831.50	38970.00	37963.00	34986.70	37414.90
Sweden	Professional, scientific and technical activities; administrative and support service activities	21244.30	20705.70	21459.30	22238.20	23771.10	24711.90	28417.10	31427.10	31006.10	26529.10	32666.40	37120.50	39534.70	42020.00	41950.80	43705.60	46112.90	48523.80	47777.50	48034.40	48396.20	52878.00	57065.60	57745.60	62792.10
Sweden	Public administration, defence, education, human health and social work activities	51048.40	48534.20	52258.10	55609.70	57059.70	57859.00	60809.50	63803.10	63628.60	59144.00	67756.80	74269.20	79328.50	82575.40	81987.80	83827.20	88196.30	90625.80	88560.00	88455.40	90878.50	99272.60	98419.70	99374.00	105510.60
Sweden	Real estate activities	25067.50	22818.40	24142.20	25045.70	24211.60	24543.40	26817.60	27736.50	28764.80	26082.00	28472.80	31658.80	33157.90	34521.60	34374.20	33247.80	34404.30	36203.70	36015.30	37105.50	38159.00	39473.90	37719.30	41553.70	44654.90
Sweden	Total - all NACE activities	253550.90	240467.00	252113.40	262619.30	275203.80	279117.30	298661.90	317465.00	312144.90	275978.10	328308.30	363283.50	379375.00	389842.60	386743.30	401567.20	410330.50	420027.70	411827.20	420490.70	423900.40	473274.10	485266.90	478096.00	500793.50
Sweden	Wholesale and retail trade, transport, accommodation and food service activities	44849.30	42719.50	45110.50	47464.50	50127.70	51658.20	54731.40	58235.70	58179.90	51774.40	60896.30	67261.50	70042.00	72391.60	72588.60	73625.60	75191.80	77696.30	73801.80	75369.00	72721.70	82507.60	82559.40	81231.30	84493.20
Switzerland	Agriculture, forestry and fishing	3189.90	2948.60	3068.10	2682.90	3042.00	2753.80	2651.90	2772.60	3032.70	2885.40	2999.60	3490.20	3388.80	3522.90	3884.80	3918.60	4091.30	3887.60	3954.60	4174.40	4590.80	4325.00	4853.30	5167.70	5442.10
Switzerland	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	6691.70	6474.10	7275.60	7101.20	8206.00	7680.20	8148.40	7830.10	9550.20	9372.10	10485.00	11535.90	13454.80	11705.60	13262.60	13736.00	16162.00	14318.60	15915.00	15225.40	13507.30	16375.70	20224.50	17643.40	21858.20
Switzerland	Construction	14945.40	15871.60	16909.80	16408.50	16101.30	16763.70	16754.20	16295.30	17408.40	18560.00	21350.20	24981.30	25877.30	26065.90	27090.60	31546.60	30962.50	30413.00	29739.20	31130.40	32542.80	33550.50	37207.90	39994.20	41830.10
Switzerland	Financial and insurance activities	36872.90	34146.10	32695.40	35244.60	34900.50	36594.70	40491.40	44119.50	41907.40	42123.30	45851.30	52325.10	54728.00	54899.50	54053.50	61864.50	60985.60	58904.60	60207.70	62437.10	62722.70	61951.00	71803.50	76058.80	77726.60
Switzerland	Industry (except construction)	62140.90	68158.10	69956.00	66952.70	67028.90	70118.60	74785.70	76695.10	83017.50	80253.70	90385.30	104124.00	105510.60	105283.00	106208.00	119839.40	118820.50	118713.80	120298.20	128183.40	129023.00	143123.60	156043.40	164021.60	172191.90
Switzerland	Information and communication	13289.60	14480.20	15342.80	14285.30	14504.00	14900.30	14932.80	14483.40	15564.70	16575.00	18861.80	21337.30	22328.60	22307.20	23220.70	27215.60	27013.90	26950.90	26639.50	28091.90	29866.90	30747.80	34211.70	36885.20	38636.70
Switzerland	Professional, scientific and technical activities; administrative and support service activities	26109.60	28920.50	28812.30	26037.50	26752.50	27718.10	28918.30	29754.40	33249.20	36460.00	41190.50	47576.10	50488.50	51590.10	55000.70	63650.00	61978.40	61555.80	63679.70	66654.10	69638.40	74604.30	85155.70	90694.70	95330.50
Switzerland	Public administration, defence, education, human health and social work activities	48201.00	52427.40	55910.90	55409.10	55909.80	56783.10	57208.70	56571.00	62053.30	68460.30	76511.30	88899.50	93509.10	94102.60	97746.60	113336.50	113945.60	113534.00	110657.50	118777.70	125225.50	128435.80	143459.30	154598.20	163777.00
Switzerland	Real estate activities	19276.80	20990.70	20763.70	20470.40	20511.80	21430.70	21653.10	21627.20	23759.80	25369.70	28270.80	33109.50	33904.20	34119.80	35637.30	41450.80	41684.50	41458.40	39885.90	43947.10	45871.20	46924.30	52161.30	55183.20	59440.80
Switzerland	Total - all NACE activities	289357.30	307044.30	316230.80	308622.60	312947.40	323882.10	338784.70	345015.50	372738.70	385307.80	436168.70	497653.10	516527.30	514459.00	530377.00	605886.50	603148.70	596928.20	596681.40	626597.20	633067.10	669848.40	766372.10	805939.10	842968.50
Switzerland	Wholesale and retail trade, transport, accommodation and food service activities	58639.60	62627.00	65496.00	64030.40	65990.50	69138.80	73240.20	74866.90	83195.40	85248.30	100262.90	110274.10	113337.50	110862.50	114272.20	129328.70	127504.40	127191.50	125703.90	127975.70	120078.50	129810.40	161251.60	165692.10	166734.60
Turkye	Agriculture, forestry and fishing	29933.50	19711.40	25631.50	27287.70	30592.10	37177.00	35608.40	37054.10	39053.40	37554.60	52443.60	49122.30	52601.20	48049.70	46359.70	53370.20	48255.00	45923.60	38164.70	43476.70	41806.20	38196.50	55851.20	63474.30	68246.40
Turkye	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	4084.00	2972.10	3813.00	4663.40	4736.50	5802.00	6897.20	8570.60	9600.80	9045.90	11354.80	11655.00	13218.50	14319.80	14277.30	14906.10	15165.80	14440.70	12476.00	14531.00	13543.30	15884.50	17424.10	23045.10	28003.10
Turkye	Construction	15747.40	10351.50	11334.30	12825.60	17443.10	22429.10	27551.40	33493.70	35676.30	26029.60	35386.00	42797.40	50728.90	57702.70	56941.30	62978.10	66615.00	64571.80	46905.00	36701.90	32870.20	34916.20	42100.30	56616.90	72557.70
Turkye	Financial and insurance activities	14878.10	13724.10	8207.50	7118.60	8090.00	9987.10	9159.60	10664.90	12641.20	17317.50	17090.70	16153.40	19932.70	21995.80	20236.30	23137.50	26041.00	24276.40	19600.60	21100.40	23276.60	20096.00	28409.50	33587.70	41052.70
Turkye	Industry (except construction)	64204.00	46852.60	50518.10	56245.60	64902.60	79939.90	86968.30	97558.80	101859.70	85740.30	107846.00	118485.70	131442.60	141517.50	141843.70	153306.50	154010.10	156974.00	147084.60	148917.50	142791.20	179976.70	227748.90	235818.70	244022.40
Turkye	Information and communication	6570.60	5531.00	6427.80	6946.10	8048.10	10761.90	11122.20	13387.40	13966.30	12552.90	14291.50	13850.00	16353.40	17087.90	16977.30	18553.90	19002.90	19062.20	16496.20	17805.60	17288.60	19303.60	20424.90	25360.80	31743.30
Turkye	Professional, scientific and technical activities; administrative and support service activities	7998.10	6480.70	8541.70	9569.50	11437.40	14420.30	16367.40	20247.00	22189.90	20833.70	25083.30	25925.10	30756.90	33432.70	34144.50	40298.90	41354.00	41249.40	34234.90	35795.10	29653.80	32565.60	39396.50	52833.90	66263.70
Turkye	Public administration, defence, education, human health and social work activities	28566.40	22386.60	25936.30	29583.00	34219.30	41280.60	45071.80	52499.40	55613.40	54889.50	67107.20	65770.10	76645.80	78710.80	78772.40	84232.00	90207.80	81828.40	74902.00	83503.50	76489.20	73418.10	78127.20	106160.60	146782.60
Turkye	Real estate activities	25005.80	18977.80	19863.10	22048.70	26509.10	34407.10	38826.20	47261.60	50952.00	48586.40	57911.90	53780.60	58946.60	58801.00	56374.30	59732.60	60287.60	53905.60	44250.20	44477.50	39252.40	34119.30	31985.10	40135.90	62572.80
Turkye	Total - all NACE activities	267293.50	200216.20	222234.20	244405.10	287033.80	354709.50	385176.30	440811.80	468743.50	415266.50	514681.20	529192.50	603942.00	631158.20	625708.60	685182.80	693007.00	674612.80	590779.30	611524.50	557192.40	617227.70	771838.80	913723.30	1078250.10
Turkye	Wholesale and retail trade, transport, accommodation and food service activities	70305.70	53228.40	61960.90	68116.80	81055.60	98504.40	107603.80	120074.30	127190.50	102716.20	126166.10	131652.90	153315.30	159540.30	159781.70	174666.90	172067.70	172380.60	156665.20	165215.30	140221.00	168751.30	230371.10	276689.40	317005.40
Ukraine	Agriculture, forestry and fishing	4891.80	6137.60	5856.60	4825.80	5638.90	6375.60	6449.40	6816.80	8398.50	6004.00	7616.70	9621.50	10688.00	12127.10	10275.00	9913.20	9879.40	10096.10	11238.10	12329.60	12717.20	18392.60	13202.90	12659.50	
Ukraine	Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies	420.60	574.20	703.20	699.50	778.50	1080.10	1413.00	1646.30	1881.20	1329.00	1388.20	1597.20	2142.70	2490.20	1671.80	1104.30	1081.10	1326.50	1537.40	2174.70	1948.60	2434.70	2020.50	2347.90	
Ukraine	Construction	1214.70	1648.90	1668.70	1839.30	2360.50	2802.60	3623.60	4828.90	4295.40	2267.90	3351.00	3573.50	3801.60	3476.20	2351.30	1609.20	1676.20	2143.90	2529.60	3714.80	3864.30	4659.20	2037.10	2627.40	
Ukraine	Financial and insurance activities	652.20	1163.50	1310.10	1614.40	3299.00	3210.80	4067.80	6178.20	8822.00	4703.60	5804.80	5256.40	5944.00	6239.00	4501.70	2790.90	2311.60	2774.80	3080.50	3993.10	4267.50	5019.40	4596.40	4206.50	
Ukraine	Industry (except construction)	9882.60	11485.20	12372.20	12145.40	13508.50	18881.70	23587.90	28434.50	31794.20	19260.00	23135.50	25900.80	29760.00	27812.80	20738.10	16251.90	17852.50	20958.20	23287.30	27339.60	24547.50	34461.30	25700.70	29368.20	
Ukraine	Information and communication	991.40	1341.50	1478.60	1530.50	1731.40	2119.60	2590.00	3165.90	3638.70	2740.80	3127.90	3466.50	4223.10	4556.60	3361.80	3001.00	3153.10	3670.00	4321.80	6316.50	6774.50	7923.90	6076.40	6695.50	
Ukraine	Professional, scientific and technical activities; administrative and support service activities	700.50	1095.50	1246.00	1179.60	1475.30	1989.10	2519.90	3721.70	4453.20	3541.00	3704.50	4042.60	5656.40	6163.20	4157.30	3200.10	3463.00	4059.70	5040.80	7045.90	6376.40	6988.00	4500.20	5005.50	
Ukraine	Public administration, defence, education, human health and social work activities	3626.50	4684.80	5382.70	5516.30	6269.90	8708.50	11096.00	12917.20	15312.50	12039.40	13443.50	13968.50	17597.50	18317.90	12819.30	9480.70	9569.20	12416.40	13963.30	18490.70	19613.20	21895.60	44393.90	46005.00	
Ukraine	Real estate activities	1281.00	1848.90	2041.90	1948.30	2413.00	3267.00	4100.30	5749.80	6838.20	4776.20	5467.10	6233.60	8129.30	8974.60	6321.60	5085.50	5156.30	5712.40	6415.50	8350.60	8702.30	9756.70	6939.50	8067.40	
Ukraine	Total - all NACE activities	29924.60	38986.60	41583.70	41466.60	49182.30	63533.50	78049.10	96083.00	112441.10	76217.50	90438.80	101362.70	118097.40	120934.90	88165.20	69836.90	71462.90	83748.50	93948.70	118316.90	117335.50	145212.70	135989.20	147265.70	
